child,parent_1,parent_2,parent_3
GEN=79_MEMBER=847_DE,GEN=40_MEMBER=1186_DE,GEN=55_MEMBER=143_DE,GEN=47_MEMBER=1388_DE,GEN=51_MEMBER=13_DE
GEN=79_MEMBER=848_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=62_MEMBER=336_DE
GEN=79_MEMBER=849_DE,GEN=75_MEMBER=740_DE,GEN=47_MEMBER=1388_DE,GEN=49_MEMBER=1445_DE,GEN=35_MEMBER=1039_DE
GEN=79_MEMBER=850_DE,GEN=40_MEMBER=1186_DE,GEN=75_MEMBER=740_DE,GEN=14_MEMBER=403_DE,GEN=26_MEMBER=762_DE
GEN=79_MEMBER=851_DE,GEN=30_MEMBER=870_DE,GEN=58_MEMBER=216_DE,GEN=47_MEMBER=1388_DE,GEN=26_MEMBER=762_DE
GEN=79_MEMBER=852_DE,GEN=40_MEMBER=1186_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE
GEN=79_MEMBER=853_DE,GEN=40_MEMBER=1186_DE,GEN=75_MEMBER=740_DE,GEN=26_MEMBER=752_DE,GEN=45_MEMBER=1330_DE
GEN=79_MEMBER=854_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1266_DE,GEN=42_MEMBER=1237_DE,GEN=35_MEMBER=1039_DE
GEN=79_MEMBER=855_DE,GEN=55_MEMBER=143_DE,GEN=75_MEMBER=740_DE,GEN=14_MEMBER=403_DE,GEN=26_MEMBER=762_DE
GEN=79_MEMBER=856_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=77_MEMBER=788_DE,GEN=59_MEMBER=245_DE
GEN=79_MEMBER=857_DE,GEN=30_MEMBER=870_DE,GEN=40_MEMBER=1186_DE,GEN=55_MEMBER=143_DE,GEN=45_MEMBER=1330_DE
GEN=79_MEMBER=858_DE,GEN=75_MEMBER=740_DE,GEN=58_MEMBER=224_DE,GEN=49_MEMBER=1445_DE,GEN=26_MEMBER=762_DE
GEN=79_MEMBER=859_DE,GEN=75_MEMBER=740_DE,GEN=58_MEMBER=216_DE,GEN=47_MEMBER=1388_DE,GEN=52_MEMBER=30_DE
GEN=79_MEMBER=860_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE,GEN=62_MEMBER=336_DE,GEN=45_MEMBER=1330_DE
GEN=79_MEMBER=861_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=216_DE,GEN=69_MEMBER=551_DE
GEN=79_MEMBER=862_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=62_MEMBER=336_DE,GEN=60_MEMBER=276_DE
GEN=79_MEMBER=863_DE,GEN=40_MEMBER=1186_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=77_MEMBER=788_DE
GEN=79_MEMBER=864_DE,GEN=75_MEMBER=740_DE,GEN=77_MEMBER=788_DE,GEN=26_MEMBER=762_DE,GEN=17_MEMBER=502_DE
GEN=79_MEMBER=865_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=77_MEMBER=788_DE,GEN=62_MEMBER=336_DE
GEN=79_MEMBER=866_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=49_MEMBER=1445_DE,GEN=69_MEMBER=551_DE
GEN=79_MEMBER=867_DE,GEN=14_MEMBER=403_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=216_DE,GEN=47_MEMBER=1388_DE
GEN=79_MEMBER=868_DE,GEN=43_MEMBER=1266_DE,GEN=14_MEMBER=403_DE,GEN=58_MEMBER=224_DE,GEN=52_MEMBER=30_DE
GEN=79_MEMBER=869_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE,GEN=33_MEMBER=966_DE,GEN=17_MEMBER=502_DE
GEN=80_MEMBER=870_DE,GEN=40_MEMBER=1186_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE,GEN=26_MEMBER=762_DE
GEN=80_MEMBER=871_DE,GEN=75_MEMBER=740_DE,GEN=26_MEMBER=752_DE,GEN=78_MEMBER=823_DE,GEN=60_MEMBER=276_DE
GEN=80_MEMBER=872_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE
GEN=80_MEMBER=873_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=78_MEMBER=823_DE,GEN=69_MEMBER=551_DE
GEN=80_MEMBER=874_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=228_DE,GEN=49_MEMBER=1445_DE,GEN=59_MEMBER=245_DE
GEN=80_MEMBER=875_DE,GEN=55_MEMBER=143_DE,GEN=14_MEMBER=403_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=224_DE
GEN=80_MEMBER=876_DE,GEN=58_MEMBER=228_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE,GEN=60_MEMBER=276_DE
GEN=80_MEMBER=877_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=77_MEMBER=788_DE
GEN=80_MEMBER=878_DE,GEN=55_MEMBER=143_DE,GEN=75_MEMBER=740_DE,GEN=62_MEMBER=336_DE,GEN=69_MEMBER=551_DE
GEN=80_MEMBER=879_DE,GEN=30_MEMBER=870_DE,GEN=58_MEMBER=228_DE,GEN=77_MEMBER=788_DE,GEN=42_MEMBER=1237_DE
GEN=80_MEMBER=880_DE,GEN=30_MEMBER=870_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1266_DE,GEN=17_MEMBER=502_DE
GEN=80_MEMBER=881_DE,GEN=40_MEMBER=1186_DE,GEN=47_MEMBER=1388_DE,GEN=45_MEMBER=1330_DE,GEN=50_MEMBER=1480_DE
GEN=80_MEMBER=882_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=56_MEMBER=163_DE
GEN=80_MEMBER=883_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=224_DE,GEN=35_MEMBER=1039_DE
GEN=80_MEMBER=884_DE,GEN=40_MEMBER=1186_DE,GEN=77_MEMBER=788_DE,GEN=26_MEMBER=762_DE,GEN=59_MEMBER=245_DE
GEN=80_MEMBER=885_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=224_DE,GEN=49_MEMBER=1445_DE,GEN=59_MEMBER=245_DE
GEN=80_MEMBER=886_DE,GEN=14_MEMBER=403_DE,GEN=42_MEMBER=1237_DE,GEN=33_MEMBER=966_DE,GEN=35_MEMBER=1039_DE
GEN=80_MEMBER=887_DE,GEN=40_MEMBER=1186_DE,GEN=75_MEMBER=740_DE,GEN=43_MEMBER=1266_DE,GEN=77_MEMBER=788_DE
GEN=80_MEMBER=888_DE,GEN=49_MEMBER=1445_DE,GEN=26_MEMBER=762_DE,GEN=45_MEMBER=1330_DE,GEN=69_MEMBER=551_DE
GEN=80_MEMBER=889_DE,GEN=58_MEMBER=228_DE,GEN=49_MEMBER=1445_DE,GEN=33_MEMBER=966_DE,GEN=17_MEMBER=502_DE
GEN=80_MEMBER=890_DE,GEN=43_MEMBER=1266_DE,GEN=14_MEMBER=403_DE,GEN=78_MEMBER=823_DE,GEN=26_MEMBER=762_DE
GEN=80_MEMBER=891_DE,GEN=40_MEMBER=1186_DE,GEN=62_MEMBER=336_DE,GEN=47_MEMBER=1388_DE,GEN=33_MEMBER=966_DE
GEN=80_MEMBER=892_DE,GEN=30_MEMBER=870_DE,GEN=58_MEMBER=228_DE,GEN=47_MEMBER=1388_DE,GEN=59_MEMBER=245_DE
GEN=80_MEMBER=893_DE,GEN=43_MEMBER=1266_DE,GEN=14_MEMBER=403_DE,GEN=77_MEMBER=788_DE,GEN=69_MEMBER=551_DE
GEN=80_MEMBER=894_DE,GEN=75_MEMBER=740_DE,GEN=20_MEMBER=588_DE,GEN=60_MEMBER=276_DE,GEN=33_MEMBER=966_DE
GEN=80_MEMBER=895_DE,GEN=40_MEMBER=1186_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=216_DE,GEN=47_MEMBER=1388_DE
GEN=80_MEMBER=896_DE,GEN=30_MEMBER=870_DE,GEN=75_MEMBER=740_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=224_DE
GEN=80_MEMBER=897_DE,GEN=40_MEMBER=1186_DE,GEN=49_MEMBER=1445_DE,GEN=69_MEMBER=551_DE,GEN=50_MEMBER=1480_DE
GEN=80_MEMBER=898_DE,GEN=30_MEMBER=870_DE,GEN=26_MEMBER=752_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=224_DE
GEN=80_MEMBER=899_DE,GEN=20_MEMBER=588_DE,GEN=47_MEMBER=1388_DE,GEN=49_MEMBER=1445_DE,GEN=33_MEMBER=966_DE
GEN=81_MEMBER=900_DE,GEN=75_MEMBER=740_DE,GEN=43_MEMBER=1266_DE,GEN=14_MEMBER=403_DE,GEN=42_MEMBER=1237_DE
GEN=81_MEMBER=901_DE,GEN=80_MEMBER=897_DE,GEN=62_MEMBER=336_DE,GEN=47_MEMBER=1388_DE,GEN=33_MEMBER=966_DE
GEN=81_MEMBER=902_DE,GEN=80_MEMBER=897_DE,GEN=75_MEMBER=740_DE,GEN=58_MEMBER=228_DE,GEN=49_MEMBER=1445_DE
GEN=81_MEMBER=903_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=20_MEMBER=588_DE,GEN=60_MEMBER=276_DE
GEN=81_MEMBER=904_DE,GEN=43_MEMBER=1266_DE,GEN=49_MEMBER=1445_DE,GEN=59_MEMBER=245_DE,GEN=33_MEMBER=966_DE
GEN=81_MEMBER=905_DE,GEN=30_MEMBER=870_DE,GEN=14_MEMBER=403_DE,GEN=45_MEMBER=1330_DE,GEN=17_MEMBER=502_DE
GEN=81_MEMBER=906_DE,GEN=80_MEMBER=897_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=216_DE
GEN=81_MEMBER=907_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=17_MEMBER=502_DE
GEN=81_MEMBER=908_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=224_DE,GEN=40_MEMBER=1186_DE
GEN=81_MEMBER=909_DE,GEN=58_MEMBER=216_DE,GEN=49_MEMBER=1445_DE,GEN=59_MEMBER=245_DE,GEN=35_MEMBER=1039_DE
GEN=81_MEMBER=910_DE,GEN=80_MEMBER=897_DE,GEN=14_MEMBER=403_DE,GEN=20_MEMBER=588_DE,GEN=33_MEMBER=966_DE
GEN=81_MEMBER=911_DE,GEN=26_MEMBER=752_DE,GEN=62_MEMBER=336_DE,GEN=47_MEMBER=1388_DE,GEN=58_MEMBER=224_DE
GEN=81_MEMBER=912_DE,GEN=42_MEMBER=1237_DE,GEN=58_MEMBER=224_DE,GEN=59_MEMBER=245_DE,GEN=33_MEMBER=966_DE
GEN=81_MEMBER=913_DE,GEN=80_MEMBER=897_DE,GEN=75_MEMBER=740_DE,GEN=58_MEMBER=228_DE,GEN=62_MEMBER=336_DE
GEN=81_MEMBER=914_DE,GEN=43_MEMBER=1266_DE,GEN=78_MEMBER=823_DE,GEN=49_MEMBER=1445_DE,GEN=59_MEMBER=245_DE
GEN=81_MEMBER=915_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=224_DE
GEN=81_MEMBER=916_DE,GEN=80_MEMBER=897_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE
GEN=81_MEMBER=917_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=216_DE,GEN=47_MEMBER=1388_DE
GEN=81_MEMBER=918_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE,GEN=42_MEMBER=1237_DE,GEN=45_MEMBER=1330_DE
GEN=81_MEMBER=919_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=216_DE,GEN=33_MEMBER=966_DE
GEN=81_MEMBER=920_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=77_MEMBER=788_DE,GEN=78_MEMBER=823_DE
GEN=81_MEMBER=921_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=14_MEMBER=403_DE,GEN=78_MEMBER=823_DE
GEN=81_MEMBER=922_DE,GEN=30_MEMBER=870_DE,GEN=14_MEMBER=403_DE,GEN=77_MEMBER=788_DE,GEN=52_MEMBER=30_DE
GEN=81_MEMBER=923_DE,GEN=43_MEMBER=1266_DE,GEN=14_MEMBER=403_DE,GEN=62_MEMBER=336_DE,GEN=26_MEMBER=762_DE
GEN=81_MEMBER=924_DE,GEN=75_MEMBER=740_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=62_MEMBER=336_DE
GEN=81_MEMBER=925_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=762_DE,GEN=45_MEMBER=1330_DE,GEN=35_MEMBER=1039_DE
GEN=81_MEMBER=926_DE,GEN=75_MEMBER=740_DE,GEN=14_MEMBER=403_DE,GEN=78_MEMBER=823_DE,GEN=56_MEMBER=163_DE
GEN=81_MEMBER=927_DE,GEN=80_MEMBER=897_DE,GEN=14_MEMBER=403_DE,GEN=42_MEMBER=1237_DE,GEN=45_MEMBER=1330_DE
GEN=81_MEMBER=928_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE,GEN=60_MEMBER=276_DE
GEN=81_MEMBER=929_DE,GEN=30_MEMBER=870_DE,GEN=75_MEMBER=740_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=216_DE
GEN=82_MEMBER=930_DE,GEN=75_MEMBER=740_DE,GEN=58_MEMBER=228_DE,GEN=77_MEMBER=788_DE,GEN=62_MEMBER=336_DE
GEN=82_MEMBER=931_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=58_MEMBER=216_DE
GEN=82_MEMBER=932_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE,GEN=26_MEMBER=762_DE
GEN=82_MEMBER=933_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=75_MEMBER=740_DE,GEN=35_MEMBER=1039_DE
GEN=82_MEMBER=934_DE,GEN=14_MEMBER=403_DE,GEN=77_MEMBER=788_DE,GEN=26_MEMBER=762_DE,GEN=50_MEMBER=1480_DE
GEN=82_MEMBER=935_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=78_MEMBER=823_DE
GEN=82_MEMBER=936_DE,GEN=75_MEMBER=740_DE,GEN=58_MEMBER=228_DE,GEN=59_MEMBER=245_DE,GEN=69_MEMBER=551_DE
GEN=82_MEMBER=937_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=45_MEMBER=1330_DE
GEN=82_MEMBER=938_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=216_DE,GEN=58_MEMBER=224_DE
GEN=82_MEMBER=939_DE,GEN=80_MEMBER=897_DE,GEN=20_MEMBER=588_DE,GEN=62_MEMBER=336_DE,GEN=69_MEMBER=551_DE
GEN=82_MEMBER=940_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=69_MEMBER=551_DE,GEN=17_MEMBER=502_DE
GEN=82_MEMBER=941_DE,GEN=30_MEMBER=870_DE,GEN=58_MEMBER=228_DE,GEN=59_MEMBER=245_DE,GEN=35_MEMBER=1039_DE
GEN=82_MEMBER=942_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=49_MEMBER=1445_DE
GEN=82_MEMBER=943_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE
GEN=82_MEMBER=944_DE,GEN=80_MEMBER=897_DE,GEN=14_MEMBER=403_DE,GEN=26_MEMBER=762_DE,GEN=33_MEMBER=966_DE
GEN=82_MEMBER=945_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE
GEN=82_MEMBER=946_DE,GEN=20_MEMBER=588_DE,GEN=77_MEMBER=788_DE,GEN=47_MEMBER=1388_DE,GEN=69_MEMBER=551_DE
GEN=82_MEMBER=947_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE,GEN=59_MEMBER=245_DE
GEN=82_MEMBER=948_DE,GEN=80_MEMBER=897_DE,GEN=14_MEMBER=403_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=216_DE
GEN=82_MEMBER=949_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=216_DE,GEN=62_MEMBER=336_DE,GEN=45_MEMBER=1330_DE
GEN=82_MEMBER=950_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE,GEN=35_MEMBER=1039_DE
GEN=82_MEMBER=951_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE,GEN=62_MEMBER=336_DE
GEN=82_MEMBER=952_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE,GEN=49_MEMBER=1445_DE,GEN=59_MEMBER=245_DE
GEN=82_MEMBER=953_DE,GEN=62_MEMBER=336_DE,GEN=47_MEMBER=1388_DE,GEN=59_MEMBER=245_DE,GEN=45_MEMBER=1330_DE
GEN=82_MEMBER=954_DE,GEN=75_MEMBER=740_DE,GEN=14_MEMBER=403_DE,GEN=58_MEMBER=216_DE,GEN=59_MEMBER=245_DE
GEN=82_MEMBER=955_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE,GEN=45_MEMBER=1330_DE
GEN=82_MEMBER=956_DE,GEN=14_MEMBER=403_DE,GEN=42_MEMBER=1237_DE,GEN=59_MEMBER=245_DE,GEN=35_MEMBER=1039_DE
GEN=82_MEMBER=957_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=62_MEMBER=336_DE
GEN=82_MEMBER=958_DE,GEN=80_MEMBER=897_DE,GEN=62_MEMBER=336_DE,GEN=58_MEMBER=224_DE,GEN=78_MEMBER=823_DE
GEN=82_MEMBER=959_DE,GEN=80_MEMBER=897_DE,GEN=43_MEMBER=1266_DE,GEN=49_MEMBER=1445_DE,GEN=17_MEMBER=502_DE
GEN=83_MEMBER=960_DE,GEN=80_MEMBER=897_DE,GEN=77_MEMBER=788_DE,GEN=45_MEMBER=1330_DE,GEN=17_MEMBER=502_DE
GEN=83_MEMBER=961_DE,GEN=75_MEMBER=740_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=69_MEMBER=551_DE
GEN=83_MEMBER=962_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=228_DE,GEN=26_MEMBER=752_DE,GEN=47_MEMBER=1388_DE
GEN=83_MEMBER=963_DE,GEN=80_MEMBER=897_DE,GEN=30_MEMBER=870_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=216_DE
GEN=83_MEMBER=964_DE,GEN=30_MEMBER=870_DE,GEN=14_MEMBER=403_DE,GEN=58_MEMBER=216_DE,GEN=59_MEMBER=245_DE
GEN=83_MEMBER=965_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=58_MEMBER=216_DE
GEN=83_MEMBER=966_DE,GEN=55_MEMBER=143_DE,GEN=75_MEMBER=740_DE,GEN=58_MEMBER=228_DE,GEN=26_MEMBER=752_DE
GEN=83_MEMBER=967_DE,GEN=80_MEMBER=897_DE,GEN=14_MEMBER=403_DE,GEN=59_MEMBER=245_DE,GEN=45_MEMBER=1330_DE
GEN=83_MEMBER=968_DE,GEN=58_MEMBER=228_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE,GEN=58_MEMBER=224_DE
GEN=83_MEMBER=969_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE
GEN=83_MEMBER=970_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=49_MEMBER=1445_DE,GEN=60_MEMBER=276_DE
GEN=83_MEMBER=971_DE,GEN=43_MEMBER=1266_DE,GEN=14_MEMBER=403_DE,GEN=42_MEMBER=1237_DE,GEN=60_MEMBER=276_DE
GEN=83_MEMBER=972_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=216_DE,GEN=26_MEMBER=762_DE,GEN=17_MEMBER=502_DE
GEN=83_MEMBER=973_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=216_DE,GEN=78_MEMBER=823_DE,GEN=49_MEMBER=1445_DE
GEN=83_MEMBER=974_DE,GEN=75_MEMBER=740_DE,GEN=14_MEMBER=403_DE,GEN=45_MEMBER=1330_DE,GEN=69_MEMBER=551_DE
GEN=83_MEMBER=975_DE,GEN=80_MEMBER=897_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=14_MEMBER=403_DE
GEN=83_MEMBER=976_DE,GEN=55_MEMBER=143_DE,GEN=77_MEMBER=788_DE,GEN=58_MEMBER=216_DE,GEN=17_MEMBER=502_DE
GEN=83_MEMBER=977_DE,GEN=55_MEMBER=143_DE,GEN=75_MEMBER=740_DE,GEN=14_MEMBER=403_DE,GEN=58_MEMBER=216_DE
GEN=83_MEMBER=978_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=47_MEMBER=1388_DE,GEN=78_MEMBER=823_DE
GEN=83_MEMBER=979_DE,GEN=58_MEMBER=228_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE,GEN=45_MEMBER=1330_DE
GEN=83_MEMBER=980_DE,GEN=75_MEMBER=740_DE,GEN=14_MEMBER=403_DE,GEN=45_MEMBER=1330_DE,GEN=33_MEMBER=966_DE
GEN=83_MEMBER=981_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE
GEN=83_MEMBER=982_DE,GEN=55_MEMBER=143_DE,GEN=75_MEMBER=740_DE,GEN=62_MEMBER=336_DE,GEN=17_MEMBER=502_DE
GEN=83_MEMBER=983_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE,GEN=59_MEMBER=245_DE
GEN=83_MEMBER=984_DE,GEN=75_MEMBER=740_DE,GEN=42_MEMBER=1237_DE,GEN=49_MEMBER=1445_DE,GEN=60_MEMBER=276_DE
GEN=83_MEMBER=985_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE,GEN=42_MEMBER=1237_DE,GEN=35_MEMBER=1039_DE
GEN=83_MEMBER=986_DE,GEN=26_MEMBER=752_DE,GEN=77_MEMBER=788_DE,GEN=62_MEMBER=336_DE,GEN=78_MEMBER=823_DE
GEN=83_MEMBER=987_DE,GEN=30_MEMBER=870_DE,GEN=58_MEMBER=228_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=224_DE
GEN=83_MEMBER=988_DE,GEN=43_MEMBER=1266_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE,GEN=77_MEMBER=788_DE
GEN=83_MEMBER=989_DE,GEN=55_MEMBER=143_DE,GEN=75_MEMBER=740_DE,GEN=26_MEMBER=752_DE,GEN=42_MEMBER=1237_DE
GEN=84_MEMBER=990_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=77_MEMBER=788_DE,GEN=26_MEMBER=762_DE
GEN=84_MEMBER=991_DE,GEN=26_MEMBER=752_DE,GEN=47_MEMBER=1388_DE,GEN=58_MEMBER=224_DE,GEN=52_MEMBER=30_DE
GEN=84_MEMBER=992_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=62_MEMBER=336_DE,GEN=47_MEMBER=1388_DE
GEN=84_MEMBER=993_DE,GEN=75_MEMBER=740_DE,GEN=58_MEMBER=224_DE,GEN=17_MEMBER=502_DE,GEN=83_MEMBER=973_DE
GEN=84_MEMBER=994_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=83_MEMBER=970_DE,GEN=35_MEMBER=1039_DE
GEN=84_MEMBER=995_DE,GEN=55_MEMBER=143_DE,GEN=62_MEMBER=336_DE,GEN=78_MEMBER=823_DE,GEN=83_MEMBER=970_DE
GEN=84_MEMBER=996_DE,GEN=80_MEMBER=897_DE,GEN=55_MEMBER=143_DE,GEN=42_MEMBER=1237_DE,GEN=47_MEMBER=1388_DE
GEN=84_MEMBER=997_DE,GEN=55_MEMBER=143_DE,GEN=75_MEMBER=740_DE,GEN=58_MEMBER=228_DE,GEN=77_MEMBER=788_DE
GEN=84_MEMBER=998_DE,GEN=80_MEMBER=897_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE,GEN=33_MEMBER=966_DE
GEN=84_MEMBER=999_DE,GEN=55_MEMBER=143_DE,GEN=75_MEMBER=740_DE,GEN=26_MEMBER=752_DE,GEN=49_MEMBER=1445_DE
GEN=84_MEMBER=1000_DE,GEN=20_MEMBER=588_DE,GEN=26_MEMBER=762_DE,GEN=69_MEMBER=551_DE,GEN=50_MEMBER=1480_DE
GEN=84_MEMBER=1001_DE,GEN=30_MEMBER=870_DE,GEN=77_MEMBER=788_DE,GEN=78_MEMBER=823_DE,GEN=83_MEMBER=970_DE
GEN=84_MEMBER=1002_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=35_MEMBER=1039_DE
GEN=84_MEMBER=1003_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=47_MEMBER=1388_DE,GEN=33_MEMBER=966_DE
GEN=84_MEMBER=1004_DE,GEN=77_MEMBER=788_DE,GEN=62_MEMBER=336_DE,GEN=49_MEMBER=1445_DE,GEN=40_MEMBER=1186_DE
GEN=84_MEMBER=1005_DE,GEN=80_MEMBER=897_DE,GEN=58_MEMBER=228_DE,GEN=47_MEMBER=1388_DE,GEN=45_MEMBER=1330_DE
GEN=84_MEMBER=1006_DE,GEN=30_MEMBER=870_DE,GEN=75_MEMBER=740_DE,GEN=78_MEMBER=823_DE,GEN=35_MEMBER=1039_DE
GEN=84_MEMBER=1007_DE,GEN=55_MEMBER=143_DE,GEN=75_MEMBER=740_DE,GEN=20_MEMBER=588_DE,GEN=33_MEMBER=966_DE
GEN=84_MEMBER=1008_DE,GEN=80_MEMBER=897_DE,GEN=75_MEMBER=740_DE,GEN=49_MEMBER=1445_DE,GEN=33_MEMBER=966_DE
