child,parent_1,parent_2,parent_3
GEN=44_MEMBER=1302_DE,GEN=43_MEMBER=1276_DE,GEN=2_MEMBER=38_DE,GEN=25_MEMBER=724_DE,GEN=28_MEMBER=830_DE
GEN=44_MEMBER=1303_DE,GEN=40_MEMBER=1186_DE,GEN=38_MEMBER=1125_DE,GEN=37_MEMBER=1086_DE,GEN=38_MEMBER=1116_DE
GEN=44_MEMBER=1304_DE,GEN=2_MEMBER=38_DE,GEN=21_MEMBER=605_DE,GEN=9_MEMBER=245_DE,GEN=4_MEMBER=113_DE
GEN=44_MEMBER=1305_DE,GEN=14_MEMBER=397_DE,GEN=31_MEMBER=904_DE,GEN=38_MEMBER=1125_DE,GEN=25_MEMBER=724_DE
GEN=44_MEMBER=1306_DE,GEN=2_MEMBER=38_DE,GEN=38_MEMBER=1125_DE,GEN=23_MEMBER=670_DE,GEN=32_MEMBER=943_DE
GEN=44_MEMBER=1307_DE,GEN=37_MEMBER=1094_DE,GEN=42_MEMBER=1238_DE,GEN=43_MEMBER=1283_DE,GEN=21_MEMBER=604_DE
GEN=44_MEMBER=1308_DE,GEN=43_MEMBER=1276_DE,GEN=31_MEMBER=904_DE,GEN=23_MEMBER=670_DE,GEN=25_MEMBER=724_DE
GEN=44_MEMBER=1309_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1276_DE,GEN=38_MEMBER=1125_DE,GEN=35_MEMBER=1044_DE
GEN=44_MEMBER=1310_DE,GEN=14_MEMBER=397_DE,GEN=25_MEMBER=724_DE,GEN=28_MEMBER=830_DE,GEN=29_MEMBER=857_DE
GEN=44_MEMBER=1311_DE,GEN=28_MEMBER=810_DE,GEN=38_MEMBER=1125_DE,GEN=21_MEMBER=605_DE,GEN=9_MEMBER=245_DE
GEN=44_MEMBER=1312_DE,GEN=40_MEMBER=1186_DE,GEN=28_MEMBER=810_DE,GEN=31_MEMBER=904_DE,GEN=4_MEMBER=113_DE
GEN=44_MEMBER=1313_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=14_MEMBER=397_DE,GEN=32_MEMBER=943_DE
GEN=44_MEMBER=1314_DE,GEN=40_MEMBER=1186_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=14_MEMBER=397_DE
GEN=44_MEMBER=1315_DE,GEN=43_MEMBER=1276_DE,GEN=42_MEMBER=1238_DE,GEN=21_MEMBER=605_DE,GEN=29_MEMBER=857_DE
GEN=44_MEMBER=1316_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1276_DE,GEN=9_MEMBER=245_DE,GEN=31_MEMBER=905_DE
GEN=44_MEMBER=1317_DE,GEN=31_MEMBER=904_DE,GEN=23_MEMBER=670_DE,GEN=5_MEMBER=141_DE,GEN=38_MEMBER=1116_DE
GEN=44_MEMBER=1318_DE,GEN=42_MEMBER=1238_DE,GEN=4_MEMBER=113_DE,GEN=32_MEMBER=943_DE,GEN=35_MEMBER=1044_DE
GEN=44_MEMBER=1319_DE,GEN=14_MEMBER=397_DE,GEN=5_MEMBER=141_DE,GEN=43_MEMBER=1283_DE,GEN=28_MEMBER=830_DE
GEN=45_MEMBER=1320_DE,GEN=37_MEMBER=1094_DE,GEN=2_MEMBER=38_DE,GEN=9_MEMBER=245_DE,GEN=43_MEMBER=1266_DE
GEN=45_MEMBER=1321_DE,GEN=43_MEMBER=1276_DE,GEN=14_MEMBER=397_DE,GEN=9_MEMBER=245_DE,GEN=37_MEMBER=1086_DE
GEN=45_MEMBER=1322_DE,GEN=31_MEMBER=904_DE,GEN=42_MEMBER=1238_DE,GEN=37_MEMBER=1086_DE,GEN=35_MEMBER=1044_DE
GEN=45_MEMBER=1323_DE,GEN=14_MEMBER=397_DE,GEN=43_MEMBER=1283_DE,GEN=21_MEMBER=605_DE,GEN=9_MEMBER=245_DE
GEN=45_MEMBER=1324_DE,GEN=2_MEMBER=38_DE,GEN=23_MEMBER=670_DE,GEN=42_MEMBER=1238_DE,GEN=43_MEMBER=1283_DE
GEN=45_MEMBER=1325_DE,GEN=14_MEMBER=397_DE,GEN=38_MEMBER=1125_DE,GEN=43_MEMBER=1283_DE,GEN=4_MEMBER=113_DE
GEN=45_MEMBER=1326_DE,GEN=40_MEMBER=1186_DE,GEN=31_MEMBER=904_DE,GEN=23_MEMBER=670_DE,GEN=4_MEMBER=113_DE
GEN=45_MEMBER=1327_DE,GEN=40_MEMBER=1186_DE,GEN=28_MEMBER=810_DE,GEN=37_MEMBER=1094_DE,GEN=43_MEMBER=1266_DE
GEN=45_MEMBER=1328_DE,GEN=2_MEMBER=38_DE,GEN=38_MEMBER=1125_DE,GEN=4_MEMBER=113_DE,GEN=43_MEMBER=1266_DE
GEN=45_MEMBER=1329_DE,GEN=37_MEMBER=1094_DE,GEN=43_MEMBER=1276_DE,GEN=23_MEMBER=670_DE,GEN=21_MEMBER=605_DE
GEN=45_MEMBER=1330_DE,GEN=31_MEMBER=904_DE,GEN=23_MEMBER=670_DE,GEN=42_MEMBER=1238_DE,GEN=9_MEMBER=245_DE
GEN=45_MEMBER=1331_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1276_DE,GEN=14_MEMBER=397_DE,GEN=5_MEMBER=126_DE
GEN=45_MEMBER=1332_DE,GEN=23_MEMBER=670_DE,GEN=5_MEMBER=141_DE,GEN=25_MEMBER=724_DE,GEN=21_MEMBER=605_DE
GEN=45_MEMBER=1333_DE,GEN=28_MEMBER=810_DE,GEN=42_MEMBER=1238_DE,GEN=9_MEMBER=245_DE,GEN=31_MEMBER=905_DE
GEN=45_MEMBER=1334_DE,GEN=43_MEMBER=1276_DE,GEN=31_MEMBER=904_DE,GEN=4_MEMBER=113_DE,GEN=31_MEMBER=905_DE
GEN=45_MEMBER=1335_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=31_MEMBER=904_DE,GEN=28_MEMBER=830_DE
GEN=45_MEMBER=1336_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=31_MEMBER=904_DE,GEN=38_MEMBER=1116_DE
GEN=45_MEMBER=1337_DE,GEN=40_MEMBER=1186_DE,GEN=28_MEMBER=810_DE,GEN=37_MEMBER=1094_DE,GEN=32_MEMBER=943_DE
GEN=45_MEMBER=1338_DE,GEN=43_MEMBER=1276_DE,GEN=5_MEMBER=141_DE,GEN=32_MEMBER=943_DE,GEN=35_MEMBER=1044_DE
GEN=45_MEMBER=1339_DE,GEN=28_MEMBER=810_DE,GEN=14_MEMBER=397_DE,GEN=21_MEMBER=605_DE,GEN=38_MEMBER=1116_DE
GEN=45_MEMBER=1340_DE,GEN=43_MEMBER=1276_DE,GEN=23_MEMBER=670_DE,GEN=25_MEMBER=724_DE,GEN=26_MEMBER=750_DE
GEN=45_MEMBER=1341_DE,GEN=14_MEMBER=397_DE,GEN=5_MEMBER=141_DE,GEN=21_MEMBER=605_DE,GEN=43_MEMBER=1266_DE
GEN=45_MEMBER=1342_DE,GEN=2_MEMBER=38_DE,GEN=31_MEMBER=904_DE,GEN=21_MEMBER=605_DE,GEN=9_MEMBER=245_DE
GEN=45_MEMBER=1343_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=141_DE,GEN=21_MEMBER=605_DE,GEN=31_MEMBER=905_DE
GEN=45_MEMBER=1344_DE,GEN=37_MEMBER=1094_DE,GEN=14_MEMBER=397_DE,GEN=38_MEMBER=1125_DE,GEN=23_MEMBER=670_DE
GEN=45_MEMBER=1345_DE,GEN=28_MEMBER=810_DE,GEN=25_MEMBER=724_DE,GEN=42_MEMBER=1238_DE,GEN=43_MEMBER=1266_DE
GEN=45_MEMBER=1346_DE,GEN=14_MEMBER=397_DE,GEN=21_MEMBER=605_DE,GEN=32_MEMBER=940_DE,GEN=43_MEMBER=1266_DE
GEN=45_MEMBER=1347_DE,GEN=40_MEMBER=1186_DE,GEN=38_MEMBER=1125_DE,GEN=25_MEMBER=724_DE,GEN=43_MEMBER=1283_DE
GEN=45_MEMBER=1348_DE,GEN=40_MEMBER=1186_DE,GEN=14_MEMBER=397_DE,GEN=4_MEMBER=113_DE,GEN=38_MEMBER=1116_DE
GEN=45_MEMBER=1349_DE,GEN=28_MEMBER=810_DE,GEN=37_MEMBER=1094_DE,GEN=14_MEMBER=397_DE,GEN=31_MEMBER=904_DE
GEN=46_MEMBER=1350_DE,GEN=28_MEMBER=810_DE,GEN=14_MEMBER=397_DE,GEN=42_MEMBER=1238_DE,GEN=9_MEMBER=245_DE
GEN=46_MEMBER=1351_DE,GEN=31_MEMBER=904_DE,GEN=5_MEMBER=141_DE,GEN=42_MEMBER=1238_DE,GEN=35_MEMBER=1044_DE
GEN=46_MEMBER=1352_DE,GEN=38_MEMBER=1125_DE,GEN=23_MEMBER=670_DE,GEN=43_MEMBER=1283_DE,GEN=20_MEMBER=570_DE
GEN=46_MEMBER=1353_DE,GEN=14_MEMBER=397_DE,GEN=31_MEMBER=904_DE,GEN=5_MEMBER=141_DE,GEN=32_MEMBER=943_DE
GEN=46_MEMBER=1354_DE,GEN=40_MEMBER=1186_DE,GEN=5_MEMBER=141_DE,GEN=25_MEMBER=724_DE,GEN=43_MEMBER=1266_DE
GEN=46_MEMBER=1355_DE,GEN=40_MEMBER=1186_DE,GEN=14_MEMBER=397_DE,GEN=32_MEMBER=943_DE,GEN=38_MEMBER=1116_DE
GEN=46_MEMBER=1356_DE,GEN=40_MEMBER=1186_DE,GEN=2_MEMBER=38_DE,GEN=37_MEMBER=1086_DE,GEN=43_MEMBER=1266_DE
GEN=46_MEMBER=1357_DE,GEN=43_MEMBER=1276_DE,GEN=31_MEMBER=904_DE,GEN=4_MEMBER=113_DE,GEN=32_MEMBER=943_DE
GEN=46_MEMBER=1358_DE,GEN=2_MEMBER=38_DE,GEN=38_MEMBER=1125_DE,GEN=23_MEMBER=670_DE,GEN=32_MEMBER=940_DE
GEN=46_MEMBER=1359_DE,GEN=43_MEMBER=1276_DE,GEN=14_MEMBER=397_DE,GEN=9_MEMBER=245_DE,GEN=43_MEMBER=1283_DE
GEN=46_MEMBER=1360_DE,GEN=43_MEMBER=1276_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=141_DE,GEN=4_MEMBER=113_DE
GEN=46_MEMBER=1361_DE,GEN=40_MEMBER=1186_DE,GEN=42_MEMBER=1238_DE,GEN=9_MEMBER=245_DE,GEN=37_MEMBER=1086_DE
GEN=46_MEMBER=1362_DE,GEN=28_MEMBER=810_DE,GEN=38_MEMBER=1125_DE,GEN=25_MEMBER=724_DE,GEN=32_MEMBER=940_DE
GEN=46_MEMBER=1363_DE,GEN=28_MEMBER=810_DE,GEN=37_MEMBER=1094_DE,GEN=25_MEMBER=724_DE,GEN=32_MEMBER=943_DE
GEN=46_MEMBER=1364_DE,GEN=37_MEMBER=1094_DE,GEN=14_MEMBER=397_DE,GEN=38_MEMBER=1125_DE,GEN=42_MEMBER=1238_DE
GEN=46_MEMBER=1365_DE,GEN=14_MEMBER=397_DE,GEN=38_MEMBER=1125_DE,GEN=25_MEMBER=724_DE,GEN=43_MEMBER=1283_DE
GEN=46_MEMBER=1366_DE,GEN=23_MEMBER=670_DE,GEN=5_MEMBER=141_DE,GEN=42_MEMBER=1238_DE,GEN=37_MEMBER=1086_DE
GEN=46_MEMBER=1367_DE,GEN=31_MEMBER=904_DE,GEN=4_MEMBER=113_DE,GEN=32_MEMBER=943_DE,GEN=21_MEMBER=605_DE
GEN=46_MEMBER=1368_DE,GEN=40_MEMBER=1186_DE,GEN=32_MEMBER=940_DE,GEN=38_MEMBER=1116_DE,GEN=31_MEMBER=905_DE
GEN=46_MEMBER=1369_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=38_MEMBER=1125_DE,GEN=43_MEMBER=1266_DE
GEN=46_MEMBER=1370_DE,GEN=37_MEMBER=1094_DE,GEN=25_MEMBER=724_DE,GEN=42_MEMBER=1238_DE,GEN=37_MEMBER=1086_DE
GEN=46_MEMBER=1371_DE,GEN=28_MEMBER=810_DE,GEN=40_MEMBER=1186_DE,GEN=5_MEMBER=141_DE,GEN=32_MEMBER=943_DE
GEN=46_MEMBER=1372_DE,GEN=37_MEMBER=1094_DE,GEN=9_MEMBER=245_DE,GEN=32_MEMBER=940_DE,GEN=31_MEMBER=905_DE
GEN=46_MEMBER=1373_DE,GEN=37_MEMBER=1094_DE,GEN=2_MEMBER=38_DE,GEN=43_MEMBER=1283_DE,GEN=37_MEMBER=1086_DE
GEN=46_MEMBER=1374_DE,GEN=28_MEMBER=810_DE,GEN=40_MEMBER=1186_DE,GEN=38_MEMBER=1125_DE,GEN=37_MEMBER=1086_DE
GEN=46_MEMBER=1375_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=38_MEMBER=1125_DE,GEN=23_MEMBER=670_DE
GEN=46_MEMBER=1376_DE,GEN=28_MEMBER=810_DE,GEN=40_MEMBER=1186_DE,GEN=31_MEMBER=904_DE,GEN=32_MEMBER=943_DE
GEN=46_MEMBER=1377_DE,GEN=2_MEMBER=38_DE,GEN=38_MEMBER=1125_DE,GEN=5_MEMBER=141_DE,GEN=35_MEMBER=1044_DE
GEN=46_MEMBER=1378_DE,GEN=38_MEMBER=1125_DE,GEN=42_MEMBER=1238_DE,GEN=32_MEMBER=940_DE,GEN=43_MEMBER=1266_DE
GEN=46_MEMBER=1379_DE,GEN=2_MEMBER=38_DE,GEN=31_MEMBER=904_DE,GEN=38_MEMBER=1125_DE,GEN=5_MEMBER=141_DE
GEN=47_MEMBER=1380_DE,GEN=40_MEMBER=1186_DE,GEN=14_MEMBER=397_DE,GEN=45_MEMBER=1328_DE,GEN=37_MEMBER=1086_DE
GEN=47_MEMBER=1381_DE,GEN=23_MEMBER=670_DE,GEN=5_MEMBER=141_DE,GEN=45_MEMBER=1328_DE,GEN=43_MEMBER=1266_DE
GEN=47_MEMBER=1382_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=23_MEMBER=670_DE,GEN=43_MEMBER=1266_DE
GEN=47_MEMBER=1383_DE,GEN=40_MEMBER=1186_DE,GEN=45_MEMBER=1328_DE,GEN=43_MEMBER=1266_DE,GEN=38_MEMBER=1116_DE
GEN=47_MEMBER=1384_DE,GEN=37_MEMBER=1094_DE,GEN=14_MEMBER=397_DE,GEN=46_MEMBER=1362_DE,GEN=32_MEMBER=940_DE
GEN=47_MEMBER=1385_DE,GEN=28_MEMBER=810_DE,GEN=38_MEMBER=1125_DE,GEN=23_MEMBER=670_DE,GEN=42_MEMBER=1238_DE
GEN=47_MEMBER=1386_DE,GEN=14_MEMBER=397_DE,GEN=38_MEMBER=1125_DE,GEN=9_MEMBER=245_DE,GEN=37_MEMBER=1086_DE
GEN=47_MEMBER=1387_DE,GEN=38_MEMBER=1125_DE,GEN=4_MEMBER=113_DE,GEN=37_MEMBER=1086_DE,GEN=29_MEMBER=857_DE
GEN=47_MEMBER=1388_DE,GEN=37_MEMBER=1094_DE,GEN=14_MEMBER=397_DE,GEN=5_MEMBER=141_DE,GEN=32_MEMBER=940_DE
GEN=47_MEMBER=1389_DE,GEN=37_MEMBER=1094_DE,GEN=9_MEMBER=245_DE,GEN=37_MEMBER=1086_DE,GEN=38_MEMBER=1116_DE
GEN=47_MEMBER=1390_DE,GEN=40_MEMBER=1186_DE,GEN=38_MEMBER=1125_DE,GEN=45_MEMBER=1328_DE,GEN=21_MEMBER=604_DE
GEN=47_MEMBER=1391_DE,GEN=28_MEMBER=810_DE,GEN=40_MEMBER=1186_DE,GEN=2_MEMBER=38_DE,GEN=42_MEMBER=1238_DE
GEN=47_MEMBER=1392_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=23_MEMBER=670_DE,GEN=35_MEMBER=1044_DE
GEN=47_MEMBER=1393_DE,GEN=43_MEMBER=1276_DE,GEN=46_MEMBER=1377_DE,GEN=38_MEMBER=1125_DE,GEN=5_MEMBER=126_DE
GEN=47_MEMBER=1394_DE,GEN=40_MEMBER=1186_DE,GEN=45_MEMBER=1328_DE,GEN=4_MEMBER=113_DE,GEN=29_MEMBER=857_DE
GEN=47_MEMBER=1395_DE,GEN=28_MEMBER=810_DE,GEN=31_MEMBER=904_DE,GEN=25_MEMBER=724_DE,GEN=42_MEMBER=1238_DE
GEN=47_MEMBER=1396_DE,GEN=40_MEMBER=1186_DE,GEN=9_MEMBER=245_DE,GEN=37_MEMBER=1086_DE,GEN=21_MEMBER=605_DE
GEN=47_MEMBER=1397_DE,GEN=14_MEMBER=397_DE,GEN=46_MEMBER=1377_DE,GEN=23_MEMBER=670_DE,GEN=37_MEMBER=1086_DE
GEN=47_MEMBER=1398_DE,GEN=43_MEMBER=1276_DE,GEN=5_MEMBER=141_DE,GEN=38_MEMBER=1116_DE,GEN=26_MEMBER=750_DE
GEN=47_MEMBER=1399_DE,GEN=2_MEMBER=38_DE,GEN=5_MEMBER=141_DE,GEN=37_MEMBER=1086_DE,GEN=21_MEMBER=605_DE
GEN=47_MEMBER=1400_DE,GEN=43_MEMBER=1276_DE,GEN=23_MEMBER=670_DE,GEN=37_MEMBER=1086_DE,GEN=20_MEMBER=570_DE
GEN=47_MEMBER=1401_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=25_MEMBER=724_DE,GEN=4_MEMBER=113_DE
GEN=47_MEMBER=1402_DE,GEN=37_MEMBER=1094_DE,GEN=38_MEMBER=1125_DE,GEN=5_MEMBER=141_DE,GEN=46_MEMBER=1362_DE
GEN=47_MEMBER=1403_DE,GEN=2_MEMBER=38_DE,GEN=38_MEMBER=1125_DE,GEN=45_MEMBER=1328_DE,GEN=38_MEMBER=1116_DE
GEN=47_MEMBER=1404_DE,GEN=28_MEMBER=810_DE,GEN=14_MEMBER=397_DE,GEN=46_MEMBER=1377_DE,GEN=4_MEMBER=113_DE
GEN=47_MEMBER=1405_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=46_MEMBER=1377_DE,GEN=46_MEMBER=1362_DE
GEN=47_MEMBER=1406_DE,GEN=14_MEMBER=397_DE,GEN=23_MEMBER=670_DE,GEN=5_MEMBER=141_DE,GEN=21_MEMBER=604_DE
GEN=47_MEMBER=1407_DE,GEN=28_MEMBER=810_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1276_DE,GEN=5_MEMBER=141_DE
GEN=47_MEMBER=1408_DE,GEN=2_MEMBER=38_DE,GEN=46_MEMBER=1377_DE,GEN=4_MEMBER=113_DE,GEN=46_MEMBER=1362_DE
GEN=47_MEMBER=1409_DE,GEN=28_MEMBER=810_DE,GEN=2_MEMBER=38_DE,GEN=4_MEMBER=113_DE,GEN=26_MEMBER=750_DE
GEN=48_MEMBER=1410_DE,GEN=40_MEMBER=1186_DE,GEN=37_MEMBER=1094_DE,GEN=14_MEMBER=397_DE,GEN=23_MEMBER=670_DE
GEN=48_MEMBER=1411_DE,GEN=28_MEMBER=810_DE,GEN=4_MEMBER=113_DE,GEN=21_MEMBER=605_DE,GEN=21_MEMBER=604_DE
GEN=48_MEMBER=1412_DE,GEN=28_MEMBER=810_DE,GEN=37_MEMBER=1094_DE,GEN=14_MEMBER=397_DE,GEN=38_MEMBER=1125_DE
GEN=48_MEMBER=1413_DE,GEN=28_MEMBER=810_DE,GEN=40_MEMBER=1186_DE,GEN=5_MEMBER=141_DE,GEN=45_MEMBER=1328_DE
GEN=48_MEMBER=1414_DE,GEN=37_MEMBER=1094_DE,GEN=45_MEMBER=1328_DE,GEN=37_MEMBER=1086_DE,GEN=5_MEMBER=126_DE
GEN=48_MEMBER=1415_DE,GEN=43_MEMBER=1276_DE,GEN=31_MEMBER=904_DE,GEN=38_MEMBER=1125_DE,GEN=20_MEMBER=570_DE
GEN=48_MEMBER=1416_DE,GEN=37_MEMBER=1094_DE,GEN=46_MEMBER=1377_DE,GEN=42_MEMBER=1238_DE,GEN=9_MEMBER=245_DE
GEN=48_MEMBER=1417_DE,GEN=43_MEMBER=1276_DE,GEN=46_MEMBER=1377_DE,GEN=5_MEMBER=141_DE,GEN=45_MEMBER=1328_DE
GEN=48_MEMBER=1418_DE,GEN=38_MEMBER=1125_DE,GEN=23_MEMBER=670_DE,GEN=9_MEMBER=245_DE,GEN=46_MEMBER=1362_DE
GEN=48_MEMBER=1419_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=25_MEMBER=724_DE,GEN=43_MEMBER=1266_DE
GEN=48_MEMBER=1420_DE,GEN=46_MEMBER=1377_DE,GEN=5_MEMBER=141_DE,GEN=45_MEMBER=1328_DE,GEN=37_MEMBER=1086_DE
GEN=48_MEMBER=1421_DE,GEN=40_MEMBER=1186_DE,GEN=14_MEMBER=397_DE,GEN=4_MEMBER=113_DE,GEN=29_MEMBER=857_DE
GEN=48_MEMBER=1422_DE,GEN=28_MEMBER=810_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1276_DE,GEN=46_MEMBER=1362_DE
GEN=48_MEMBER=1423_DE,GEN=46_MEMBER=1377_DE,GEN=9_MEMBER=245_DE,GEN=32_MEMBER=940_DE,GEN=5_MEMBER=126_DE
GEN=48_MEMBER=1424_DE,GEN=14_MEMBER=397_DE,GEN=46_MEMBER=1377_DE,GEN=38_MEMBER=1125_DE,GEN=4_MEMBER=113_DE
GEN=48_MEMBER=1425_DE,GEN=28_MEMBER=810_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1276_DE,GEN=23_MEMBER=670_DE
GEN=48_MEMBER=1426_DE,GEN=28_MEMBER=810_DE,GEN=46_MEMBER=1377_DE,GEN=23_MEMBER=670_DE,GEN=42_MEMBER=1238_DE
GEN=48_MEMBER=1427_DE,GEN=40_MEMBER=1186_DE,GEN=37_MEMBER=1094_DE,GEN=43_MEMBER=1276_DE,GEN=5_MEMBER=141_DE
GEN=48_MEMBER=1428_DE,GEN=28_MEMBER=810_DE,GEN=2_MEMBER=38_DE,GEN=14_MEMBER=397_DE,GEN=38_MEMBER=1125_DE
GEN=48_MEMBER=1429_DE,GEN=28_MEMBER=810_DE,GEN=5_MEMBER=141_DE,GEN=45_MEMBER=1328_DE,GEN=4_MEMBER=113_DE
GEN=48_MEMBER=1430_DE,GEN=40_MEMBER=1186_DE,GEN=2_MEMBER=38_DE,GEN=23_MEMBER=670_DE,GEN=21_MEMBER=604_DE
GEN=48_MEMBER=1431_DE,GEN=40_MEMBER=1186_DE,GEN=2_MEMBER=38_DE,GEN=38_MEMBER=1125_DE,GEN=46_MEMBER=1362_DE
GEN=48_MEMBER=1432_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1276_DE,GEN=5_MEMBER=141_DE,GEN=25_MEMBER=724_DE
GEN=48_MEMBER=1433_DE,GEN=37_MEMBER=1094_DE,GEN=43_MEMBER=1276_DE,GEN=46_MEMBER=1377_DE,GEN=46_MEMBER=1357_DE
GEN=48_MEMBER=1434_DE,GEN=2_MEMBER=38_DE,GEN=38_MEMBER=1125_DE,GEN=5_MEMBER=141_DE,GEN=46_MEMBER=1362_DE
GEN=48_MEMBER=1435_DE,GEN=38_MEMBER=1125_DE,GEN=45_MEMBER=1328_DE,GEN=42_MEMBER=1238_DE,GEN=46_MEMBER=1362_DE
GEN=48_MEMBER=1436_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1276_DE,GEN=2_MEMBER=38_DE,GEN=25_MEMBER=724_DE
GEN=48_MEMBER=1437_DE,GEN=28_MEMBER=810_DE,GEN=2_MEMBER=38_DE,GEN=46_MEMBER=1377_DE,GEN=38_MEMBER=1116_DE
GEN=48_MEMBER=1438_DE,GEN=40_MEMBER=1186_DE,GEN=2_MEMBER=38_DE,GEN=23_MEMBER=670_DE,GEN=45_MEMBER=1328_DE
GEN=48_MEMBER=1439_DE,GEN=37_MEMBER=1094_DE,GEN=25_MEMBER=724_DE,GEN=4_MEMBER=113_DE,GEN=20_MEMBER=570_DE
GEN=49_MEMBER=1440_DE,GEN=43_MEMBER=1276_DE,GEN=46_MEMBER=1377_DE,GEN=2_MEMBER=38_DE,GEN=38_MEMBER=1116_DE
GEN=49_MEMBER=1441_DE,GEN=37_MEMBER=1094_DE,GEN=43_MEMBER=1276_DE,GEN=2_MEMBER=38_DE,GEN=9_MEMBER=245_DE
GEN=49_MEMBER=1442_DE,GEN=28_MEMBER=810_DE,GEN=31_MEMBER=904_DE,GEN=25_MEMBER=724_DE,GEN=48_MEMBER=1426_DE
GEN=49_MEMBER=1443_DE,GEN=43_MEMBER=1276_DE,GEN=45_MEMBER=1328_DE,GEN=9_MEMBER=245_DE,GEN=46_MEMBER=1362_DE
GEN=49_MEMBER=1444_DE,GEN=37_MEMBER=1094_DE,GEN=25_MEMBER=724_DE,GEN=42_MEMBER=1238_DE,GEN=21_MEMBER=605_DE
GEN=49_MEMBER=1445_DE,GEN=37_MEMBER=1094_DE,GEN=46_MEMBER=1377_DE,GEN=14_MEMBER=397_DE,GEN=2_MEMBER=38_DE
GEN=49_MEMBER=1446_DE,GEN=28_MEMBER=810_DE,GEN=40_MEMBER=1186_DE,GEN=25_MEMBER=724_DE,GEN=42_MEMBER=1238_DE
GEN=49_MEMBER=1447_DE,GEN=40_MEMBER=1186_DE,GEN=46_MEMBER=1377_DE,GEN=48_MEMBER=1426_DE,GEN=4_MEMBER=113_DE
GEN=49_MEMBER=1448_DE,GEN=46_MEMBER=1377_DE,GEN=14_MEMBER=397_DE,GEN=42_MEMBER=1238_DE,GEN=23_MEMBER=670_DE
GEN=49_MEMBER=1449_DE,GEN=14_MEMBER=397_DE,GEN=38_MEMBER=1125_DE,GEN=37_MEMBER=1086_DE,GEN=21_MEMBER=605_DE
GEN=49_MEMBER=1450_DE,GEN=28_MEMBER=810_DE,GEN=14_MEMBER=397_DE,GEN=9_MEMBER=245_DE,GEN=4_MEMBER=113_DE
GEN=49_MEMBER=1451_DE,GEN=37_MEMBER=1094_DE,GEN=25_MEMBER=724_DE,GEN=9_MEMBER=245_DE,GEN=23_MEMBER=670_DE
GEN=49_MEMBER=1452_DE,GEN=46_MEMBER=1377_DE,GEN=45_MEMBER=1328_DE,GEN=25_MEMBER=724_DE,GEN=43_MEMBER=1266_DE
GEN=49_MEMBER=1453_DE,GEN=31_MEMBER=904_DE,GEN=45_MEMBER=1328_DE,GEN=9_MEMBER=245_DE,GEN=37_MEMBER=1086_DE
GEN=49_MEMBER=1454_DE,GEN=38_MEMBER=1125_DE,GEN=42_MEMBER=1238_DE,GEN=4_MEMBER=113_DE,GEN=46_MEMBER=1362_DE
GEN=49_MEMBER=1455_DE,GEN=43_MEMBER=1276_DE,GEN=2_MEMBER=38_DE,GEN=38_MEMBER=1125_DE,GEN=45_MEMBER=1328_DE
GEN=49_MEMBER=1456_DE,GEN=37_MEMBER=1094_DE,GEN=43_MEMBER=1276_DE,GEN=14_MEMBER=397_DE,GEN=31_MEMBER=904_DE
GEN=49_MEMBER=1457_DE,GEN=28_MEMBER=810_DE,GEN=37_MEMBER=1094_DE,GEN=31_MEMBER=904_DE,GEN=42_MEMBER=1238_DE
GEN=49_MEMBER=1458_DE,GEN=43_MEMBER=1276_DE,GEN=2_MEMBER=38_DE,GEN=4_MEMBER=113_DE,GEN=23_MEMBER=670_DE
GEN=49_MEMBER=1459_DE,GEN=38_MEMBER=1125_DE,GEN=48_MEMBER=1424_DE,GEN=4_MEMBER=113_DE,GEN=35_MEMBER=1044_DE
GEN=49_MEMBER=1460_DE,GEN=28_MEMBER=810_DE,GEN=38_MEMBER=1125_DE,GEN=48_MEMBER=1424_DE,GEN=48_MEMBER=1426_DE
